t,x
19.208870226417666,410.5
19.225573591831942,409.5
19.24227695724622,408.0
19.258980322660495,406.0
19.27568368807477,403.5
19.292387053489048,399.5
19.309090418903324,396.0
19.3257937843176,391.0
19.342497149731877,387.0
19.359200515146153,381.5
19.37590388056043,375.0
19.392607245974705,368.5
19.40931061138898,362.5
19.426013976803258,354.5
19.442717342217534,347.0
19.45942070763181,338.5
19.476124073046087,331.5
19.492827438460363,323.0
19.50953080387464,314.0
19.526234169288916,305.0
19.542937534703192,297.0
19.55964090011747,287.5
19.576344265531745,279.0
19.59304763094602,270.0
19.609750996360297,261.5
19.626454361774574,252.5
19.64315772718885,243.5
19.659861092603126,236.5
19.676564458017403,228.0
19.69326782343168,220.5
19.709971188845955,213.0
19.72667455426023,206.0
19.743377919674508,199.5
19.760081285088784,193.0
19.77678465050306,187.5
19.793488015917337,182.0
19.810191381331613,177.0
19.82689474674589,173.5
19.843598112160166,170.0
19.860301477574442,167.0
19.87700484298872,164.5
19.893708208402995,162.5
19.91041157381727,161.5
19.927114939231547,160.5
19.943818304645824,160.5
19.9605216700601,161.0
19.977225035474376,162.0
19.993928400888652,164.0
20.01063176630293,166.5
20.027335131717205,169.5
20.04403849713148,172.5
20.060741862545758,176.5
20.077445227960034,181.0
20.09414859337431,186.0
20.110851958788587,191.5
20.127555324202863,197.5
20.14425868961714,203.5
20.160962055031415,210.0
20.177665420445692,217.5
20.194368785859968,225.0
20.211072151274244,232.0
20.22777551668852,241.0
20.244478882102797,248.5
20.261182247517073,257.0
20.27788561293135,265.0
20.294588978345626,274.0
20.311292343759902,282.5
20.32799570917418,290.5
20.344699074588455,300.5
20.36140244000273,308.0
20.378105805417007,317.0
20.394809170831284,324.5
20.41151253624556,333.0
20.428215901659836,341.0
20.444919267074113,348.5
20.46162263248839,355.5
20.478325997902665,363.0
20.49502936331694,369.5
20.511732728731218,375.5
20.528436094145494,381.5
20.54513945955977,386.0
20.561842824974047,391.0
20.578546190388323,395.0
20.5952495558026,399.5
20.611952921216876,402.5
20.628656286631152,405.5
20.64535965204543,408.0
20.662063017459705,409.0
20.67876638287398,410.5
20.695469748288257,410.5
20.712173113702534,410.5
20.72887647911681,410.0
20.745579844531086,408.0
20.762283209945362,406.0
20.77898657535964,403.5
20.795689940773915,400.0
20.81239330618819,397.5
20.829096671602468,392.0
20.845800037016744,387.5
20.86250340243102,382.0
20.879206767845297,376.5
20.895910133259573,370.0
20.91261349867385,364.0
20.929316864088126,356.0
20.946020229502402,349.0
20.962723594916678,341.0
20.979426960330954,333.0
20.99613032574523,325.0
21.012833691159507,317.0
21.029537056573783,308.0
21.04624042198806,299.0
21.062943787402336,291.0
21.079647152816612,281.5
21.09635051823089,273.0
21.113053883645165,264.5
21.12975724905944,255.0
21.146460614473717,247.5
21.163163979887994,238.5
21.17986734530227,231.0
21.196570710716546,223.0
21.213274076130823,216.0
21.2299774415451,208.5
21.246680806959375,202.5
21.26338417237365,195.5
21.280087537787928,190.5
21.296790903202204,184.0
21.31349426861648,180.0
21.330197634030757,175.5
21.346900999445033,171.5
21.36360436485931,169.0
21.380307730273586,166.5
21.397011095687862,165.0
21.41371446110214,163.0
21.430417826516415,162.0
21.44712119193069,161.5
21.463824557344967,162.5
21.480527922759244,162.5
21.49723128817352,165.0
21.513934653587796,167.0
21.530638019002073,170.0
21.54734138441635,174.0
21.564044749830625,176.5
21.5807481152449,181.0
21.597451480659178,185.5
21.614154846073454,191.5
21.63085821148773,196.5
21.647561576902007,203.0
21.664264942316283,210.0
21.68096830773056,217.0
21.697671673144836,223.5
21.714375038559112,231.0
21.731078403973388,239.0
21.747781769387664,247.5
21.76448513480194,256.0
21.781188500216217,263.5
21.797891865630493,272.5
21.81459523104477,281.0
21.831298596459046,289.0
21.848001961873322,297.5
21.8647053272876,306.0
21.881408692701875,314.5
21.89811205811615,323.0
21.914815423530428,330.0
21.931518788944704,338.5
21.94822215435898,346.0
21.964925519773256,353.5
21.981628885187533,361.0
21.99833225060181,367.5
22.015035616016085,373.0
22.03173898143036,379.0
22.048442346844638,384.0
22.065145712258914,390.0
22.08184907767319,394.0
22.098552443087467,397.5
22.115255808501743,401.0
22.13195917391602,404.0
22.148662539330296,406.0
22.165365904744572,408.0
22.18206927015885,408.5
22.198772635573125,409.5
22.2154760009874,409.0
22.232179366401677,408.5
22.248882731815954,407.5
22.26558609723023,405.5
22.282289462644506,403.0
22.298992828058783,400.0
22.31569619347306,396.5
22.332399558887335,392.0
22.34910292430161,388.0
22.365806289715888,382.5
22.382509655130164,377.0
22.39921302054444,370.5
22.415916385958717,365.0
22.432619751372993,357.0
22.44932311678727,351.0
22.466026482201546,343.0
22.482729847615822,335.0
22.4994332130301,326.0
22.516136578444375,319.0
22.53283994385865,310.0
22.549543309272927,301.0
22.566246674687203,292.0
22.58295004010148,284.0
22.599653405515756,275.5
22.616356770930032,266.5
22.63306013634431,258.0
22.649763501758585,249.5
22.66646686717286,240.5
22.683170232587138,233.5
22.699873598001414,226.0
22.71657696341569,218.0
22.733280328829967,211.0
22.749983694244243,204.5
22.76668705965852,197.5
22.783390425072795,192.5
22.80009379048707,187.0
22.816797155901348,182.0
22.833500521315624,177.5
22.8502038867299,173.0
22.866907252144177,170.5
22.883610617558453,168.0
22.90031398297273,165.5
22.917017348387006,164.5
22.933720713801282,162.5
22.95042407921556,162.5
22.967127444629835,162.5
22.98383081004411,163.5
23.000534175458387,165.0
23.017237540872664,167.0
23.03394090628694,169.5
23.050644271701216,173.0
23.067347637115493,176.5
23.08405100252977,181.0
23.100754367944045,185.0
23.11745773335832,190.5
23.134161098772598,196.5
23.150864464186874,202.0
23.16756782960115,208.5
23.184271195015427,215.5
23.200974560429703,222.5
23.21767792584398,229.5
23.234381291258256,237.0
23.251084656672532,245.5
23.26778802208681,253.0
23.284491387501085,261.0
23.30119475291536,270.0
23.317898118329637,278.5
23.334601483743914,287.0
23.35130484915819,295.5
23.368008214572466,303.5
23.384711579986742,312.0
23.40141494540102,319.0
23.418118310815295,327.5
23.43482167622957,336.0
23.451525041643848,343.0
23.468228407058124,350.5
23.4849317724724,357.5
23.501635137886677,364.0
23.518338503300953,370.0
23.53504186871523,377.0
23.551745234129505,381.5
23.568448599543782,387.0
23.585151964958058,391.5
23.601855330372334,395.5
23.61855869578661,399.0
23.635262061200887,401.5
23.651965426615163,404.0
23.66866879202944,406.0
23.685372157443716,407.5
23.702075522857992,408.0
23.71877888827227,408.0
23.735482253686545,407.5
23.75218561910082,406.5
23.768888984515097,404.5
23.785592349929374,402.5
23.80229571534365,399.5
23.818999080757926,395.5
23.835702446172203,392.0
23.85240581158648,387.5
23.869109177000755,382.0
23.88581254241503,377.5
23.902515907829308,371.5
23.919219273243584,365.5
23.93592263865786,358.0
23.952626004072137,351.0
23.969329369486413,343.5
23.98603273490069,336.0
24.002736100314966,327.5
24.019439465729242,319.5
24.03614283114352,311.5
24.052846196557795,302.0
24.06954956197207,294.5
24.086252927386347,285.5
24.102956292800624,276.5
24.1196596582149,268.0
24.136363023629176,260.0
24.153066389043452,251.5
24.16976975445773,243.5
24.186473119872005,236.0
24.20317648528628,227.5
24.219879850700558,220.5
24.236583216114834,213.0
24.25328658152911,206.0
24.269989946943387,199.5
24.286693312357663,194.5
24.30339667777194,188.5
24.320100043186216,184.0
24.336803408600492,179.5
24.353506774014768,175.5
24.370210139429044,172.0
24.38691350484332,169.5
24.403616870257597,166.5
24.420320235671873,165.0
24.43702360108615,164.5
24.453726966500426,164.5
24.470430331914702,164.5
24.48713369732898,164.5
24.503837062743255,165.5
24.52054042815753,167.0
24.537243793571808,170.0
24.553947158986084,173.0
24.57065052440036,176.5
24.587353889814636,181.0
24.604057255228913,185.0
24.62076062064319,190.0
24.637463986057465,195.0
24.65416735147174,201.5
24.670870716886018,208.0
24.687574082300294,214.0
24.70427744771457,221.0
24.720980813128847,228.0
24.737684178543123,235.5
24.7543875439574,243.5
24.771090909371676,251.5
24.787794274785952,260.0
24.80449764020023,268.5
24.821201005614505,276.0
24.83790437102878,284.5
24.854607736443057,292.0
24.871311101857334,301.5
24.88801446727161,310.0
24.904717832685886,317.5
24.921421198100163,325.5
24.93812456351444,333.0
24.954827928928715,341.0
24.97153129434299,348.0
24.988234659757268,355.5
25.004938025171544,362.0
25.02164139058582,368.5
25.038344756000097,374.0
25.055048121414373,380.0
25.07175148682865,384.0
25.088454852242926,388.5
25.105158217657202,393.0
25.121861583071478,396.5
25.138564948485755,399.5
25.15526831390003,402.0
25.171971679314307,404.5
25.188675044728583,405.5
25.20537841014286,406.5
25.222081775557136,406.5
25.238785140971412,406.5
25.25548850638569,405.5
25.272191871799965,403.5
25.28889523721424,401.5
25.305598602628518,399.0
25.322301968042794,396.0
25.33900533345707,391.0
25.355708698871346,387.5
25.372412064285623,382.5
25.3891154296999,377.5
25.405818795114175,372.0
25.42252216052845,365.0
25.439225525942728,358.5
25.455928891357004,351.5
25.47263225677128,344.5
25.489335622185557,336.5
25.506038987599833,328.5
25.52274235301411,321.0
25.539445718428386,312.5
25.556149083842662,304.5
25.57285244925694,295.5
25.589555814671215,287.5
25.60625918008549,278.5
25.622962545499767,270.5
25.639665910914044,261.5
25.65636927632832,254.0
25.673072641742596,246.0
25.689776007156873,238.0
25.70647937257115,231.0
25.723182737985425,223.0
25.7398861033997,216.0
25.756589468813978,208.5
25.773292834228254,202.5
25.78999619964253,196.5
25.806699565056807,191.0
25.823402930471083,186.5
25.84010629588536,181.0
25.856809661299636,177.5
25.873513026713912,174.0
25.89021639212819,170.5
25.906919757542465,169.5
25.92362312295674,167.5
25.940326488371017,166.0
25.957029853785293,165.5
25.97373321919957,165.5
25.990436584613846,166.0
26.007139950028122,167.0
26.0238433154424,168.5
26.040546680856675,171.0
26.05725004627095,173.5
26.073953411685228,177.0
26.090656777099504,181.0
26.10736014251378,184.5
26.124063507928057,189.5
26.140766873342333,195.0
26.15747023875661,200.5
26.174173604170885,207.0
26.19087696958516,213.0
26.207580334999438,220.0
26.224283700413714,227.5
26.24098706582799,234.0
26.257690431242267,242.0
26.274393796656543,250.0
26.29109716207082,257.5
26.307800527485096,266.5
26.324503892899372,274.0
26.34120725831365,282.0
26.357910623727925,291.0
26.3746139891422,299.0
26.391317354556477,307.0
26.408020719970754,314.5
26.42472408538503,323.5
26.441427450799306,330.5
26.458130816213583,338.5
26.47483418162786,345.5
26.491537547042135,352.5
26.50824091245641,359.0
26.524944277870688,365.5
26.541647643284964,372.0
26.55835100869924,377.5
26.575054374113517,382.0
26.591757739527793,387.0
26.60846110494207,391.5
26.625164470356346,395.0
26.641867835770622,398.0
26.6585712011849,400.5
26.675274566599175,402.0
26.69197793201345,403.5
26.708681297427727,405.0
26.725384662842004,405.0
26.74208802825628,404.5
26.758791393670556,404.0
26.775494759084832,402.5
26.79219812449911,400.5
26.808901489913385,398.0
26.82560485532766,395.0
26.842308220741938,391.0
26.859011586156214,387.5
26.87571495157049,382.5
26.892418316984767,378.0
26.909121682399043,372.0
26.92582504781332,366.0
26.942528413227596,359.5
26.959231778641872,353.0
26.975935144056148,346.5
26.992638509470424,338.5
27.0093418748847,331.0
27.026045240298977,323.5
27.042748605713253,314.0
27.05945197112753,306.0
27.076155336541806,298.0
27.092858701956082,289.0
27.10956206737036,281.0
27.126265432784635,272.0
27.14296879819891,263.5
27.159672163613187,256.0
27.176375529027464,247.5
27.19307889444174,240.0
27.209782259856016,232.5
27.226485625270293,225.0
27.24318899068457,217.5
27.259892356098845,211.0
27.27659572151312,204.0
27.293299086927398,198.5
27.310002452341674,193.0
27.32670581775595,188.0
27.343409183170227,182.5
27.360112548584503,179.0
27.37681591399878,175.5
27.393519279413056,172.0
27.410222644827332,170.5
27.42692601024161,168.5
27.443629375655885,166.5
27.46033274107016,166.0
27.477036106484437,166.0
27.493739471898714,166.5
27.51044283731299,167.0
27.527146202727266,169.0
27.543849568141543,171.0
27.56055293355582,173.5
27.577256298970095,176.5
27.59395966438437,180.0
27.610663029798648,184.0
27.627366395212924,188.5
27.6440697606272,194.0
27.660773126041477,200.5
27.677476491455753,205.5
27.69417985687003,212.0
27.710883222284306,218.5
27.727586587698582,226.0
27.744289953112858,233.0
27.760993318527134,241.0
27.77769668394141,248.0
27.794400049355687,256.0
27.811103414769963,264.0
27.82780678018424,272.5
27.844510145598516,281.0
27.861213511012792,289.0
27.87791687642707,297.0
27.894620241841345,305.0
27.91132360725562,313.0
27.928026972669898,321.0
27.944730338084174,329.0
27.96143370349845,336.5
27.978137068912726,343.5
27.994840434327003,350.5
28.01154379974128,357.5
28.028247165155555,363.5
28.04495053056983,369.5
28.061653895984108,375.0
28.078357261398384,380.5
28.09506062681266,385.0
28.111763992226937,389.0
28.128467357641213,393.0
28.14517072305549,396.0
28.161874088469766,398.5
28.178577453884042,400.5
28.19528081929832,402.0
28.211984184712595,403.0
28.22868755012687,404.5
28.245390915541147,403.5
28.262094280955424,403.5
28.2787976463697,402.0
28.295501011783976,400.0
28.312204377198253,397.5
28.32890774261253,395.0
28.345611108026805,391.0
28.36231447344108,387.5
28.379017838855358,382.5
28.395721204269634,377.5
28.41242456968391,372.5
28.429127935098187,367.0
28.445831300512463,360.0
28.46253466592674,354.0
28.479238031341016,346.5
28.495941396755292,339.5
28.51264476216957,331.5
28.529348127583845,324.0
28.54605149299812,316.0
28.562754858412397,307.5
28.579458223826673,299.5
28.59616158924095,291.0
28.612864954655226,282.5
28.629568320069502,274.0
28.64627168548378,265.5
28.662975050898055,257.5
28.67967841631233,249.0
28.696381781726608,241.5
28.713085147140884,234.0
28.72978851255516,226.5
28.746491877969437,219.5
28.763195243383713,213.5
28.77989860879799,206.0
28.796601974212265,200.5
28.81330533962654,195.0
28.830008705040818,189.0
28.846712070455094,185.0
28.86341543586937,181.0
28.880118801283647,177.5
28.896822166697923,174.5
28.9135255321122,171.0
28.930228897526476,169.5
28.946932262940752,167.0
28.96363562835503,166.5
28.980338993769305,166.5
28.99704235918358,166.5
29.013745724597857,168.0
29.030449090012134,169.0
29.04715245542641,171.0
29.063855820840686,173.5
29.080559186254963,176.0
29.09726255166924,180.5
29.113965917083515,184.0
29.13066928249779,188.5
29.147372647912068,193.5
29.164076013326344,198.5
29.18077937874062,205.0
29.197482744154897,210.5
29.214186109569173,218.0
29.23088947498345,224.5
29.247592840397726,231.5
29.264296205812002,238.5
29.28099957122628,246.0
29.297702936640555,254.0
29.31440630205483,262.0
29.331109667469107,270.0
29.347813032883383,278.0
29.36451639829766,286.0
29.381219763711936,294.5
29.397923129126212,303.0
29.41462649454049,311.0
29.431329859954765,318.0
29.44803322536904,326.0
29.464736590783318,334.0
29.481439956197594,341.0
29.49814332161187,348.0
29.514846687026147,354.0
29.531550052440423,361.5
29.5482534178547,367.0
29.564956783268975,372.5
29.581660148683252,378.0
29.598363514097528,382.5
29.615066879511804,387.5
29.63177024492608,391.0
29.648473610340357,394.0
29.665176975754633,396.5
29.68188034116891,399.0
29.698583706583186,401.5
29.715287071997462,402.0
29.73199043741174,402.0
29.748693802826015,402.5
29.76539716824029,402.0
29.782100533654567,401.0
29.798803899068844,398.5
29.81550726448312,397.0
29.832210629897396,394.0
29.848913995311673,390.5
29.86561736072595,387.0
29.882320726140225,382.5
29.8990240915545,377.5
29.915727456968778,372.0
29.932430822383054,366.5
29.94913418779733,360.0
29.965837553211607,354.5
29.982540918625883,347.0
29.99924428404016,339.5
30.015947649454436,332.0
30.032651014868712,325.0
30.04935438028299,316.5
30.066057745697265,308.5
30.08276111111154,300.5
30.099464476525817,292.0
30.116167841940094,284.0
30.13287120735437,275.5
30.149574572768646,267.5
30.166277938182922,259.5
30.1829813035972,251.5
30.199684669011475,243.0
30.21638803442575,235.0
30.233091399840028,228.0
30.249794765254304,221.5
30.26649813066858,214.0
30.283201496082857,208.0
30.299904861497133,201.5
30.31660822691141,196.5
30.333311592325686,191.0
30.350014957739962,186.5
30.366718323154238,182.0
30.383421688568514,178.0
30.40012505398279,174.5
30.416828419397067,173.5
30.433531784811343,170.5
30.45023515022562,169.0
30.466938515639896,168.0
30.483641881054172,167.0
30.50034524646845,168.0
30.517048611882725,168.5
30.533751977297,170.5
30.550455342711277,172.0
30.567158708125554,174.5
30.58386207353983,177.0
30.600565438954106,180.0
30.617268804368383,184.5
30.63397216978266,188.0
30.650675535196935,193.0
30.66737890061121,198.5
30.684082266025488,204.0
30.700785631439764,210.0
30.71748899685404,217.0
30.734192362268317,224.0
30.750895727682593,230.5
30.76759909309687,237.5
30.784302458511146,245.5
30.801005823925422,253.5
30.8177091893397,260.5
30.834412554753975,269.0
30.85111592016825,276.5
30.867819285582527,285.0
30.884522650996804,293.0
30.90122601641108,301.0
30.917929381825356,309.0
30.934632747239633,316.5
30.95133611265391,324.5
30.968039478068185,331.5
30.98474284348246,338.5
31.001446208896738,346.0
31.018149574311014,352.5
31.03485293972529,359.0
31.051556305139567,365.0
31.068259670553843,370.5
31.08496303596812,375.5
31.101666401382396,380.5
31.118369766796672,385.5
31.135073132210948,389.5
31.151776497625224,392.5
31.1684798630395,395.0
31.185183228453777,397.0
31.201886593868053,399.0
31.21858995928233,400.5
31.235293324696606,401.5
31.251996690110882,401.5
31.26870005552516,401.0
31.285403420939435,399.5
31.30210678635371,398.0
31.318810151767988,396.0
31.335513517182264,393.5
31.35221688259654,390.0
31.368920248010816,387.0
31.385623613425093,382.0
31.40232697883937,377.5
31.419030344253645,373.0
31.43573370966792,366.5
31.452437075082198,360.5
31.469140440496474,354.5
31.48584380591075,348.0
31.502547171325027,340.5
31.519250536739303,333.5
31.53595390215358,326.0
31.552657267567856,318.0
31.569360632982132,310.0
31.58606399839641,302.0
31.602767363810685,293.5
31.61947072922496,286.0
31.636174094639237,277.5
31.652877460053514,269.0
31.66958082546779,261.5
31.686284190882066,253.5
31.702987556296343,245.5
31.71969092171062,238.0
31.736394287124895,230.5
31.75309765253917,223.0
31.769801017953448,216.5
31.786504383367724,210.5
31.803207748782,204.5
31.819911114196277,198.5
31.836614479610553,193.5
31.85331784502483,188.5
31.870021210439106,184.5
31.886724575853382,181.0
31.90342794126766,177.5
31.920131306681935,174.5
31.93683467209621,172.0
31.953538037510487,170.0
31.970241402924763,169.0
31.98694476833904,169.0
32.003648133753316,169.0
32.02035149916759,169.0
32.03705486458186,170.5
32.053758229996134,172.5
32.07046159541041,175.0
32.08716496082468,177.5
32.10386832623895,180.5
32.120571691653225,184.5
32.1372750570675,188.5
32.15397842248177,193.5
32.170681787896044,198.5
32.187385153310316,203.5
32.20408851872459,209.5
32.22079188413886,216.0
32.237495249553135,223.0
32.25419861496741,230.0
32.27090198038168,236.5
32.28760534579595,244.0
32.304308711210226,252.0
32.3210120766245,259.0
32.33771544203877,267.0
32.354418807453044,275.5
32.37112217286732,283.0
32.38782553828159,291.5
32.40452890369586,298.5
32.421232269110135,307.0
32.43793563452441,315.0
32.45463899993868,322.5
32.47134236535295,330.0
32.488045730767226,337.5
32.5047490961815,344.0
32.52145246159577,351.0
32.538155827010044,357.5
32.55485919242432,363.5
32.57156255783859,369.0
32.58826592325286,374.5
32.604969288667135,379.0
32.62167265408141,383.0
32.63837601949568,387.0
32.65507938490995,391.0
32.671782750324226,393.5
32.6884861157385,396.5
32.70518948115277,398.5
32.721892846567044,399.5
32.73859621198132,400.0
32.75529957739559,401.0
32.77200294280986,400.5
32.788706308224135,399.5
32.80540967363841,398.0
32.82211303905268,396.0
32.838816404466954,393.5
32.85551976988123,391.0
32.8722231352955,387.0
32.88892650070977,382.5
32.905629866124045,378.0
32.92233323153832,373.5
32.93903659695259,368.0
32.95573996236686,361.5
32.972443327781136,355.5
32.98914669319541,348.5
33.00585005860968,342.5
33.022553424023954,335.0
33.03925678943823,327.5
33.0559601548525,320.0
33.07266352026677,312.5
33.089366885681045,304.0
33.10607025109532,296.5
33.12277361650959,288.5
33.13947698192386,280.0
33.156180347338136,271.5
33.17288371275241,263.5
33.18958707816668,256.0
33.206290443580954,247.5
33.22299380899523,240.5
33.2396971744095,233.5
33.25640053982377,226.0
33.273103905238045,218.5
33.28980727065232,213.5
33.30651063606659,206.0
33.32321400148086,200.5
33.339917366895136,195.5
33.35662073230941,190.5
33.37332409772368,186.5
33.390027463137955,183.0
33.40673082855223,179.5
33.4234341939665,176.5
33.44013755938077,175.0
33.456840924795046,172.5
33.47354429020932,171.0
33.49024765562359,171.0
33.506951021037864,171.0
33.52365438645214,170.5
33.54035775186641,172.0
33.55706111728068,173.5
33.573764482694955,176.0
33.59046784810923,178.5
33.6071712135235,181.5
33.62387457893777,185.5
33.640577944352046,189.0
33.65728130976632,194.0
33.67398467518059,198.5
33.690688040594864,204.0
33.70739140600914,210.0
33.72409477142341,216.5
33.74079813683768,222.5
33.757501502251955,229.0
33.77420486766623,236.0
33.7909082330805,243.5
33.80761159849477,250.5
33.824314963909046,258.0
33.84101832932332,266.0
33.85772169473759,274.0
33.874425060151864,282.0
33.89112842556614,289.5
33.90783179098041,298.0
33.92453515639468,305.5
33.941238521808955,313.5
33.95794188722323,321.0
33.9746452526375,328.5
33.991348618051774,335.0
34.008051983466046,342.5
34.02475534888032,348.5
34.04145871429459,355.5
34.058162079708865,361.5
34.07486544512314,367.0
34.09156881053741,372.5
34.10827217595168,377.0
34.124975541365956,381.5
34.14167890678023,386.0
34.1583822721945,389.5
34.175085637608774,393.0
34.19178900302305,395.5
34.20849236843732,397.0
34.22519573385159,398.0
34.241899099265865,399.5
34.25860246468014,400.0
34.27530583009441,399.5
34.29200919550868,398.5
34.308712560922956,397.0
34.32541592633723,395.5
34.3421192917515,394.0
34.358822657165774,390.0
34.37552602258005,387.0
34.39222938799432,382.5
34.40893275340859,378.5
34.425636118822865,374.0
34.44233948423714,368.5
34.45904284965141,362.5
34.47574621506568,357.0
34.492449580479956,350.0
34.50915294589423,343.5
34.5258563113085,337.0
34.542559676722774,329.0
34.55926304213705,321.0
34.57596640755132,314.0
34.59266977296559,306.0
34.609373138379866,298.0
34.62607650379414,289.5
34.64277986920841,281.5
34.659483234622684,274.0
34.67618660003696,265.5
34.69288996545123,257.5
34.7095933308655,250.5
34.726296696279775,242.5
34.74300006169405,235.5
34.75970342710832,228.5
34.77640679252259,222.0
34.793110157936866,215.0
34.80981352335114,209.0
34.82651688876541,204.0
34.843220254179684,198.0
34.85992361959396,193.5
34.87662698500823,189.5
34.8933303504225,184.5
34.910033715836775,181.5
34.92673708125105,179.0
34.94344044666532,176.5
34.96014381207959,174.5
34.976847177493866,174.0
34.99355054290814,172.0
35.01025390832241,171.5
35.026957273736684,173.0
35.04366063915096,173.5
35.06036400456523,175.0
35.0770673699795,176.5
35.093770735393775,179.5
35.11047410080805,182.0
35.12717746622232,185.5
35.143880831636594,189.0
35.160584197050866,194.0
35.17728756246514,198.5
35.19399092787941,204.0
35.210694293293685,209.5
35.22739765870796,215.5
35.24410102412223,221.5
35.2608043895365,228.5
35.277507754950776,235.5
35.29421112036505,242.5
35.31091448577932,249.0
35.327617851193594,257.5
35.34432121660787,265.0
35.36102458202214,272.5
35.37772794743641,280.5
35.394431312850685,289.0
35.41113467826496,296.0
35.42783804367923,304.0
35.4445414090935,312.0
35.461244774507776,318.5
35.47794813992205,326.5
35.49465150533632,334.0
35.511354870750594,340.5
35.52805823616487,347.5
35.54476160157914,353.5
35.56146496699341,359.5
35.578168332407685,365.5
35.59487169782196,371.0
35.61157506323623,375.5
35.6282784286505,381.0
35.644981794064776,385.0
35.66168515947905,388.0
35.67838852489332,392.0
35.695091890307594,394.0
35.71179525572187,396.0
35.72849862113614,397.0
35.74520198655041,398.0
35.761905351964685,398.5
35.77860871737896,398.5
35.79531208279323,398.0
35.812015448207504,397.0
35.82871881362178,395.0
35.84542217903605,392.5
35.86212554445032,390.0
35.878828909864595,386.5
35.89553227527887,383.5
35.91223564069314,378.5
35.92893900610741,374.0
35.945642371521686,369.0
35.96234573693596,363.0
35.97904910235023,357.5
35.995752467764504,351.0
36.01245583317878,345.0
36.02915919859305,337.0
36.04586256400732,330.5
36.062565929421595,322.5
36.07926929483587,315.0
36.09597266025014,307.0
36.11267602566441,300.0
36.129379391078686,291.5
36.14608275649296,283.5
36.16278612190723,275.5
36.179489487321504,268.0
36.19619285273578,260.0
36.21289621815005,252.5
36.22959958356432,244.0
36.246302948978595,237.5
36.26300631439287,230.5
36.27970967980714,224.0
36.29641304522141,217.0
36.313116410635686,211.5
36.32981977604996,205.5
36.34652314146423,200.5
36.363226506878505,194.5
36.37992987229278,191.0
36.39663323770705,186.5
36.41333660312132,183.5
36.430039968535596,180.5
36.44674333394987,178.5
36.46344669936414,176.5
36.480150064778414,174.5
36.49685343019269,173.5
36.51355679560696,173.5
36.53026016102123,173.5
36.546963526435505,174.0
36.56366689184978,175.5
36.58037025726405,177.5
36.59707362267832,179.5
36.613776988092596,182.5
36.63048035350687,185.5
36.64718371892114,189.0
36.663887084335414,194.0
36.68059044974969,198.0
36.69729381516396,203.5
36.71399718057823,209.0
36.730700545992505,214.0
36.74740391140678,221.0
36.76410727682105,227.5
36.78081064223532,234.0
36.797514007649596,240.5
36.81421737306387,248.0
36.83092073847814,256.0
36.847624103892414,263.0
36.86432746930669,271.0
36.88103083472096,278.0
36.89773420013523,286.0
36.914437565549505,294.5
36.93114093096378,301.5
36.94784429637805,309.5
36.964547661792324,317.0
36.981251027206596,323.5
36.99795439262087,330.5
37.01465775803514,338.0
37.031361123449415,345.0
37.04806448886369,351.0
37.06476785427796,357.5
37.08147121969223,363.0
37.098174585106506,368.5
37.11487795052078,373.5
37.13158131593505,378.5
37.148284681349324,382.5
37.1649880467636,386.5
37.18169141217787,389.0
37.19839477759214,392.0
37.215098143006415,394.5
37.23180150842069,396.5
37.24850487383496,397.0
37.26520823924923,397.5
37.281911604663506,398.0
37.29861497007778,397.5
37.31531833549205,396.5
37.332021700906324,395.0
37.3487250663206,393.0
37.36542843173487,389.5
37.38213179714914,387.0
37.398835162563415,383.5
37.41553852797769,379.0
37.43224189339196,374.5
37.44894525880623,370.0
37.465648624220506,364.5
37.48235198963478,357.5
37.49905535504905,351.5
37.515758720463324,345.0
37.5324620858776,338.5
37.54916545129187,331.5
37.56586881670614,324.0
37.582572182120416,316.5
37.59927554753469,308.0
37.61597891294896,301.0
37.632682278363234,293.5
37.64938564377751,285.0
37.66608900919178,277.0
37.68279237460605,269.5
37.699495740020325,262.0
37.7161991054346,253.5
37.73290247084887,246.0
37.74960583626314,239.0
37.766309201677416,232.0
37.78301256709169,226.0
37.79971593250596,218.5
37.816419297920234,212.5
37.83312266333451,207.0
37.84982602874878,202.0
37.86652939416305,197.0
37.883232759577325,192.0
37.8999361249916,188.0
37.91663949040587,184.5
37.93334285582014,181.5
37.950046221234416,179.0
37.96674958664869,177.0
37.98345295206296,175.0
38.000156317477234,174.0
38.01685968289151,174.0
38.03356304830578,174.0
38.05026641372005,174.5
38.066969779134325,176.0
38.0836731445486,177.5
38.10037650996287,180.0
38.117079875377144,182.5
38.133783240791416,185.5
38.15048660620569,189.0
38.16718997161996,193.5
38.183893337034235,197.5
38.20059670244851,203.0
38.21730006786278,209.0
38.23400343327705,214.0
38.250706798691326,220.0
38.2674101641056,226.5
38.28411352951987,233.5
38.300816894934144,240.0
38.31752026034842,247.0
38.33422362576269,254.5
38.35092699117696,262.0
38.367630356591235,270.0
38.38433372200551,277.0
38.40103708741978,285.0
38.41774045283405,292.0
38.434443818248326,300.0
38.4511471836626,307.5
38.46785054907687,315.0
38.484553914491144,322.0
38.50125727990542,330.0
38.51796064531969,336.5
38.53466401073396,344.0
38.551367376148235,350.5
38.56807074156251,356.0
38.58477410697678,361.5
38.60147747239105,367.5
38.618180837805326,372.5
38.6348842032196,376.5
38.65158756863387,381.0
38.668290934048144,385.0
